Matchday,Date,Home Team,Away Team,Time,Stadium
1.Matchday,Tue 18/10/22,ASW,ITH,3:00 PM,ASWAN
1.Matchday,Tue 18/10/22,BNK,PHA,5:00 PM,CAIRO_INTL
1.Matchday,Tue 18/10/22,MAS,CER,7:00 PM,SUEZ_ST
1.Matchday,Wed 19/10/22,ENP,PYR,5:00 PM,PETRO_SPORT
1.Matchday,Wed 19/10/22,ISM,AHL,Pending,ISMAILIA_ST
1.Matchday,Wed 19/10/22,ZAM,SMO,7:00 PM,CAIRO_INTL
1.Matchday,Thu 20/10/22,MOK,MAH,3:00 PM,ARAB_CONT
1.Matchday,Thu 20/10/22,HAR,MOD,5:00 PM,HARAS
1.Matchday,Thu 20/10/22,DAK,TLG,7:00 PM,PETRO_SPORT
2.Matchday,Sun 23/10/22,PYR,MAS,4:00 PM,30_JUNE
2.Matchday,Sun 23/10/22,CER,ZAM,6:00 PM,SUEZ_CANAL
2.Matchday,Sun 23/10/22,AHL,ASW,8:00 PM,CAIRO_INTL
2.Matchday,Mon 24/10/22,MAH,ISM,4:00 PM,MAHALLA
2.Matchday,Mon 24/10/22,ITH,DAK,6:00 PM,ALEX_STADIUM
2.Matchday,Mon 24/10/22,MOD,MOK,8:00 PM,AL_SALAM
2.Matchday,Tue 25/10/22,SMO,BNK,6:00 PM,BORG_ARAB
2.Matchday,Tue 25/10/22,TLG,ENP,7:00 PM,GEHAZ_REYADA
2.Matchday,Wed 26/10/22,PHA,HAR,5:00 PM,BORG_ARAB
3.Matchday,Sat 29/10/22,ASW,MAH,3:00 PM,ASWAN
3.Matchday,Sat 29/10/22,MAS,ENP,5:00 PM,SUEZ_ST
3.Matchday,Mon 31/10/22,ITH,TLG,4:00 PM,ALEX_STADIUM
3.Matchday,Mon 31/10/22,MOK,PHA,6:00 PM,ARAB_CONT
3.Matchday,Tue 01/11/22,HAR,SMO,4:00 PM,HARAS
3.Matchday,Tue 01/11/22,BNK,CER,6:00 PM,CAIRO_INTL
3.Matchday,Wed 02/11/22,DAK,AHL,4:00 PM,PETRO_SPORT
3.Matchday,Sun 11/12/22,ZAM,PYR,6:00 PM,CAIRO_INTL
3.Matchday,Mon 12/12/22,ISM,MOD,4:00 PM,ISMAILIA_ST
4.Matchday,Wed 02/11/22,ENP,ZAM,6:00 PM,PETRO_SPORT
4.Matchday,Wed 23/11/22,PHA,ISM,4:00 PM,BORG_ARAB
4.Matchday,Wed 23/11/22,MOD,ASW,Pending,AL_SALAM
4.Matchday,Wed 23/11/22,PYR,BNK,Pending,30_JUNE
4.Matchday,Sun 11/12/22,MAH,DAK,1:45 PM,MAHALLA
4.Matchday,Sun 11/12/22,TLG,MAS,4:00 PM,GEHAZ_REYADA
4.Matchday,Sun 11/12/22,SMO,MOK,Pending,BORG_ARAB
4.Matchday,Mon 12/12/22,CER,HAR,1:45 PM,SUEZ_CANAL
4.Matchday,Mon 12/12/22,AHL,ITH,6:00 PM,CAIRO_INTL
5.Matchday,Wed 30/11/22,HAR,PYR,1:45 PM,HARAS
5.Matchday,Wed 30/11/22,BNK,ENP,Pending,CAIRO_INTL
5.Matchday,Wed 30/11/22,ITH,MAH,6:00 PM,ALEX_STADIUM
5.Matchday,Thu 01/12/22,ASW,PHA,1:45 PM,ASWAN
5.Matchday,Thu 01/12/22,DAK,MOD,Pending,PETRO_SPORT
5.Matchday,Thu 01/12/22,ZAM,MAS,6:00 PM,CAIRO_INTL
5.Matchday,Fri 02/12/22,ISM,SMO,1:45 PM,ISMAILIA_ST
5.Matchday,Fri 02/12/22,MOK,CER,Pending,ARAB_CONT
5.Matchday,Fri 02/12/22,AHL,TLG,6:00 PM,CAIRO_INTL
6.Matchday,Tue 06/12/22,MAS,BNK,1:45 PM,SUEZ_ST
6.Matchday,Wed 07/12/22,PYR,MOK,1:45 PM,30_JUNE
6.Matchday,Wed 07/12/22,PHA,DAK,Pending,BORG_ARAB
6.Matchday,Wed 07/12/22,MAH,AHL,4:00 PM,MAHALLA
6.Matchday,Wed 07/12/22,TLG,ZAM,6:00 PM,GEHAZ_REYADA
6.Matchday,Thu 08/12/22,ENP,HAR,1:45 PM,PETRO_SPORT
6.Matchday,Thu 08/12/22,SMO,ASW,Pending,BORG_ARAB
6.Matchday,Thu 08/12/22,MOD,ITH,4:00 PM,AL_SALAM
6.Matchday,Thu 08/12/22,CER,ISM,6:00 PM,SUEZ_CANAL
7.Matchday,Wed 14/12/22,MAH,TLG,1:45 PM,MAHALLA
7.Matchday,Thu 15/12/22,ASW,CER,1:45 PM,ASWAN
7.Matchday,Thu 15/12/22,DAK,SMO,4:00 PM,PETRO_SPORT
7.Matchday,Thu 15/12/22,ITH,PHA,Pending,ALEX_STADIUM
7.Matchday,Thu 15/12/22,MOK,ENP,6:00 PM,ARAB_CONT
7.Matchday,Fri 16/12/22,ISM,PYR,1:45 PM,ISMAILIA_ST
7.Matchday,Fri 16/12/22,HAR,MAS,Pending,HARAS
7.Matchday,Fri 16/12/22,BNK,ZAM,4:00 PM,CAIRO_INTL
7.Matchday,Fri 16/12/22,AHL,MOD,6:00 PM,CAIRO_INTL
8.Matchday,Mon 19/12/22,CER,DAK,1:45 PM,SUEZ_CANAL
8.Matchday,Mon 19/12/22,SMO,ITH,4:00 PM,BORG_ARAB
8.Matchday,Mon 19/12/22,MOD,MAH,Pending,AL_SALAM
8.Matchday,Mon 19/12/22,PYR,ASW,6:00 PM,30_JUNE
8.Matchday,Tue 20/12/22,ENP,ISM,1:45 PM,PETRO_SPORT
8.Matchday,Tue 20/12/22,TLG,BNK,4:00 PM,GEHAZ_REYADA
8.Matchday,Tue 20/12/22,PHA,AHL,Pending,BORG_ARAB
8.Matchday,Tue 20/12/22,ZAM,HAR,6:00 PM,CAIRO_INTL
8.Matchday,Wed 21/12/22,MAS,MOK,4:00 PM,SUEZ_ST
9.Matchday,Fri 23/12/22,ITH,CER,4:00 PM,ALEX_STADIUM
9.Matchday,Fri 23/12/22,DAK,PYR,6:00 PM,PETRO_SPORT
9.Matchday,Sat 24/12/22,ASW,ENP,1:45 PM,ASWAN
9.Matchday,Sat 24/12/22,MAH,PHA,4:00 PM,MAHALLA
9.Matchday,Sat 24/12/22,HAR,BNK,Pending,HARAS
9.Matchday,Sat 24/12/22,MOD,TLG,6:00 PM,AL_SALAM
9.Matchday,Sun 25/12/22,ISM,MAS,1:45 PM,ISMAILIA_ST
9.Matchday,Sun 25/12/22,MOK,ZAM,4:00 PM,ARAB_CONT
9.Matchday,Sun 25/12/22,AHL,SMO,6:00 PM,CAIRO_INTL
10.Matchday,Tue 27/12/22,PYR,ITH,4:00 PM,30_JUNE
10.Matchday,Wed 28/12/22,ENP,DAK,1:45 PM,PETRO_SPORT
10.Matchday,Wed 28/12/22,TLG,HAR,4:00 PM,GEHAZ_REYADA
10.Matchday,Wed 28/12/22,PHA,MOD,Pending,BORG_ARAB
10.Matchday,Wed 28/12/22,CER,AHL,6:00 PM,SUEZ_CANAL
10.Matchday,Thu 29/12/22,MAS,ASW,4:00 PM,SUEZ_ST
10.Matchday,Thu 29/12/22,ZAM,ISM,6:00 PM,CAIRO_INTL
10.Matchday,Fri 30/12/22,SMO,MAH,4:00 PM,BORG_ARAB
10.Matchday,Fri 30/12/22,BNK,MOK,6:00 PM,CAIRO_INTL
11.Matchday,Mon 02/01/23,ASW,ZAM,1:45 PM,ASWAN
11.Matchday,Mon 02/01/23,DAK,MAS,Pending,PETRO_SPORT
11.Matchday,Mon 02/01/23,ITH,ENP,4:00 PM,ALEX_STADIUM
11.Matchday,Mon 02/01/23,AHL,PYR,6:00 PM,CAIRO_INTL
11.Matchday,Tue 03/01/23,MAH,CER,1:45 PM,MAHALLA
11.Matchday,Tue 03/01/23,MOK,HAR,Pending,ARAB_CONT
11.Matchday,Tue 03/01/23,ISM,BNK,4:00 PM,ISMAILIA_ST
11.Matchday,Tue 03/01/23,MOD,SMO,7:00 PM,AL_SALAM
11.Matchday,Wed 04/01/23,PHA,TLG,4:00 PM,BORG_ARAB
12.Matchday,Thu 05/01/23,ENP,AHL,4:00 PM,PETRO_SPORT
12.Matchday,Thu 05/01/23,ZAM,DAK,6:00 PM,CAIRO_INTL
12.Matchday,Sat 07/01/23,PYR,MAH,4:00 PM,30_JUNE
12.Matchday,Sat 07/01/23,MAS,ITH,6:00 PM,SUEZ_ST
12.Matchday,Sat 07/01/23,CER,MOD,Pending,SUEZ_CANAL
12.Matchday,Sun 08/01/23,HAR,ISM,1:45 PM,HARAS
12.Matchday,Sun 08/01/23,BNK,ASW,4:00 PM,CAIRO_INTL
12.Matchday,Sun 08/01/23,SMO,PHA,6:00 PM,BORG_ARAB
12.Matchday,Sun 08/01/23,TLG,MOK,Pending,GEHAZ_REYADA
13.Matchday,Wed 11/01/23,DAK,BNK,1:45 PM,PETRO_SPORT
13.Matchday,Wed 11/01/23,SMO,TLG,Pending,BORG_ARAB
13.Matchday,Wed 11/01/23,MOD,PYR,6:00 PM,AL_SALAM
13.Matchday,Wed 11/01/23,ITH,ZAM,Pending,ALEX_STADIUM
13.Matchday,Thu 12/01/23,MAH,ENP,4:00 PM,MAHALLA
13.Matchday,Thu 12/01/23,AHL,MAS,6:00 PM,CAIRO_INTL
13.Matchday,Fri 13/01/23,ASW,HAR,1:45 PM,ASWAN
13.Matchday,Fri 13/01/23,PHA,CER,4:00 PM,BORG_ARAB
13.Matchday,Fri 13/01/23,ISM,MOK,6:00 PM,ISMAILIA_ST
14.Matchday,Wed 18/01/23,HAR,DAK,1:45 PM,HARAS
14.Matchday,Wed 18/01/23,TLG,ISM,4:00 PM,GEHAZ_REYADA
14.Matchday,Wed 18/01/23,ENP,MOD,6:00 PM,PETRO_SPORT
14.Matchday,Thu 19/01/23,MOK,ASW,1:45 PM,ARAB_CONT
14.Matchday,Thu 19/01/23,BNK,ITH,3:45 PM,CAIRO_INTL
14.Matchday,Thu 19/01/23,PYR,PHA,6:00 PM,30_JUNE
14.Matchday,Fri 20/01/23,MAS,MAH,4:00 PM,SUEZ_ST
14.Matchday,Fri 20/01/23,CER,SMO,6:00 PM,SUEZ_CANAL
14.Matchday,Sat 21/01/23,ZAM,AHL,7:30 PM,CAIRO_INTL
15.Matchday,Sun 22/01/23,DAK,MOK,4:00 PM,PETRO_SPORT
15.Matchday,Mon 23/01/23,PHA,ENP,1:45 PM,BORG_ARAB
15.Matchday,Mon 23/01/23,ASW,ISM,Pending,ASWAN
15.Matchday,Mon 23/01/23,CER,TLG,4:00 PM,SUEZ_CANAL
15.Matchday,Mon 23/01/23,ITH,HAR,6:00 PM,ALEX_STADIUM
15.Matchday,Tue 24/01/23,MOD,MAS,1:45 PM,AL_SALAM
15.Matchday,Tue 24/01/23,MAH,ZAM,4:00 PM,MAHALLA
15.Matchday,Tue 24/01/23,SMO,PYR,6:00 PM,BORG_ARAB
15.Matchday,Tue 24/01/23,AHL,BNK,Pending,CAIRO_INTL
16.Matchday,Fri 27/01/23,ASW,TLG,1:45 PM,ASWAN
16.Matchday,Fri 27/01/23,ISM,DAK,4:00 PM,ISMAILIA_ST
16.Matchday,Fri 27/01/23,MOK,ITH,6:00 PM,ARAB_CONT
16.Matchday,Sat 28/01/23,MAS,PHA,4:00 PM,SUEZ_ST
16.Matchday,Sun 29/01/23,ENP,SMO,1:45 PM,PETRO_SPORT
16.Matchday,Sun 29/01/23,PYR,CER,4:00 PM,30_JUNE
16.Matchday,Sun 29/01/23,ZAM,MOD,6:00 PM,CAIRO_INTL
16.Matchday,Mon 30/01/23,BNK,MAH,4:00 PM,CAIRO_INTL
16.Matchday,Thu 22/06/23,HAR,AHL,8:30 PM,HARAS
17.Matchday,Sun 05/02/23,DAK,ASW,1:45 PM,PETRO_SPORT
17.Matchday,Sun 05/02/23,MAH,HAR,4:00 PM,MAHALLA
17.Matchday,Sun 05/02/23,ITH,ISM,6:00 PM,ALEX_STADIUM
17.Matchday,Sun 05/02/23,CER,ENP,Pending,SUEZ_CANAL
17.Matchday,Mon 06/02/23,PHA,ZAM,4:00 PM,BORG_ARAB
17.Matchday,Tue 07/02/23,SMO,MAS,1:45 PM,BORG_ARAB
17.Matchday,Tue 07/02/23,TLG,PYR,4:00 PM,GEHAZ_REYADA
17.Matchday,Tue 07/02/23,MOD,BNK,6:00 PM,AL_SALAM
17.Matchday,Tue 07/03/23,AHL,MOK,4:00 PM,CAIRO_INTL
18.Matchday,Thu 09/02/23,ITH,ASW,1:45 PM,ALEX_STADIUM
18.Matchday,Fri 10/02/23,MAH,MOK,5:00 PM,MAHALLA
18.Matchday,Sat 11/02/23,PHA,BNK,4:00 PM,BORG_ARAB
18.Matchday,Sat 11/02/23,TLG,DAK,6:00 PM,GEHAZ_REYADA
18.Matchday,Sun 12/02/23,CER,MAS,5:00 PM,SUEZ_CANAL
18.Matchday,Mon 13/02/23,SMO,ZAM,6:00 PM,BORG_ARAB
18.Matchday,Thu 16/02/23,MOD,HAR,4:00 PM,AL_SALAM
18.Matchday,Thu 16/02/23,PYR,ENP,6:00 PM,30_JUNE
18.Matchday,Wed 05/07/23,AHL,ISM,7:30 PM,CAIRO_INTL
19.Matchday,Sun 19/02/23,BNK,SMO,4:00 PM,CAIRO_INTL
19.Matchday,Mon 20/02/23,DAK,ITH,4:00 PM,PETRO_SPORT
19.Matchday,Mon 20/02/23,ENP,TLG,6:00 PM,PETRO_SPORT
19.Matchday,Tue 21/02/23,ASW,AHL,1:45 PM,ASWAN
19.Matchday,Tue 21/02/23,ISM,MAH,4:00 PM,ISMAILIA_ST
19.Matchday,Tue 21/02/23,HAR,PHA,6:00 PM,HARAS
19.Matchday,Wed 22/02/23,MOK,MOD,4:00 PM,ARAB_CONT
19.Matchday,Wed 22/02/23,MAS,PYR,6:00 PM,SUEZ_ST
19.Matchday,Wed 26/04/23,ZAM,CER,8:30 PM,CAIRO_INTL
20.Matchday,Sun 26/02/23,SMO,HAR,4:00 PM,BORG_ARAB
20.Matchday,Mon 27/02/23,MAH,ASW,2:00 PM,MAHALLA
20.Matchday,Mon 27/02/23,TLG,ITH,6:00 PM,GEHAZ_REYADA
20.Matchday,Tue 28/02/23,ENP,MAS,4:00 PM,PETRO_SPORT
20.Matchday,Tue 28/02/23,CER,BNK,Pending,SUEZ_CANAL
20.Matchday,Tue 28/02/23,AHL,DAK,6:00 PM,CAIRO_INTL
20.Matchday,Wed 01/03/23,PHA,MOK,5:00 PM,BORG_ARAB
20.Matchday,Fri 03/03/23,MOD,ISM,4:00 PM,AL_SALAM
20.Matchday,Fri 03/03/23,PYR,ZAM,6:00 PM,30_JUNE
21.Matchday,Sun 05/03/23,HAR,CER,5:00 PM,HARAS
21.Matchday,Mon 06/03/23,DAK,MAH,2:00 PM,PETRO_SPORT
21.Matchday,Mon 06/03/23,MAS,TLG,4:00 PM,SUEZ_ST
21.Matchday,Wed 08/03/23,ISM,PHA,4:00 PM,ISMAILIA_ST
21.Matchday,Sat 11/03/23,MOK,SMO,6:00 PM,ARAB_CONT
21.Matchday,Sun 12/03/23,ASW,MOD,2:00 PM,ASWAN
21.Matchday,Sun 12/03/23,ZAM,ENP,6:00 PM,CAIRO_INTL
21.Matchday,Mon 13/03/23,BNK,PYR,5:00 PM,CAIRO_INTL
21.Matchday,Sat 08/07/23,ITH,AHL,8:00 PM,ALEX_STADIUM
22.Matchday,Thu 30/03/23,CER,MOK,8:15 PM,SUEZ_CANAL
22.Matchday,Thu 30/03/23,ENP,BNK,Pending,PETRO_SPORT
22.Matchday,Thu 30/03/23,SMO,ISM,Pending,BORG_ARAB
22.Matchday,Fri 31/03/23,PHA,ASW,8:15 PM,BORG_ARAB
22.Matchday,Fri 31/03/23,MAH,ITH,Pending,MAHALLA
22.Matchday,Tue 04/04/23,MAS,ZAM,9:15 PM,SUEZ_ST
22.Matchday,Tue 25/04/23,MOD,DAK,8:30 PM,AL_SALAM
22.Matchday,Wed 24/05/23,PYR,HAR,8:30 PM,30_JUNE
22.Matchday,Fri 26/05/23,TLG,AHL,7:00 PM,GEHAZ_REYADA
23.Matchday,Mon 03/04/23,HAR,ENP,9:15 PM,HARAS
23.Matchday,Mon 03/04/23,ISM,CER,Pending,ISMAILIA_ST
23.Matchday,Tue 04/04/23,DAK,PHA,9:15 PM,PETRO_SPORT
23.Matchday,Tue 04/04/23,ASW,SMO,Pending,ASWAN
23.Matchday,Wed 05/04/23,AHL,MAH,9:15 PM,CAIRO_INTL
23.Matchday,Wed 05/04/23,MOK,PYR,Pending,ARAB_CONT
23.Matchday,Thu 06/04/23,ITH,MOD,9:15 PM,ALEX_STADIUM
23.Matchday,Tue 25/04/23,BNK,MAS,6:00 PM,CAIRO_INTL
23.Matchday,Tue 30/05/23,ZAM,TLG,7:00 PM,CAIRO_INTL
24.Matchday,Fri 07/04/23,MAS,HAR,9:15 PM,SUEZ_ST
24.Matchday,Fri 07/04/23,CER,ASW,Pending,SUEZ_CANAL
24.Matchday,Sun 09/04/23,SMO,DAK,9:15 PM,BORG_ARAB
24.Matchday,Sun 09/04/23,ENP,MOK,Pending,PETRO_SPORT
24.Matchday,Sun 09/04/23,ZAM,BNK,Pending,CAIRO_INTL
24.Matchday,Mon 10/04/23,PHA,ITH,9:15 PM,BORG_ARAB
24.Matchday,Wed 26/04/23,TLG,MAH,5:00 PM,GEHAZ_REYADA
24.Matchday,Tue 09/05/23,PYR,ISM,6:00 PM,30_JUNE
24.Matchday,Sun 02/07/23,MOD,AHL,8:30 PM,AL_SALAM
25.Matchday,Wed 12/04/23,DAK,CER,9:15 PM,PETRO_SPORT
25.Matchday,Wed 12/04/23,MAH,MOD,Pending,MAHALLA
25.Matchday,Thu 13/04/23,HAR,ZAM,9:15 PM,HARAS
25.Matchday,Thu 13/04/23,ISM,ENP,Pending,ISMAILIA_ST
25.Matchday,Thu 13/04/23,MOK,MAS,Pending,ARAB_CONT
25.Matchday,Fri 14/04/23,ASW,PYR,9:15 PM,ASWAN
25.Matchday,Fri 14/04/23,AHL,PHA,Pending,CAIRO_INTL
25.Matchday,Fri 14/04/23,ITH,SMO,Pending,ALEX_STADIUM
25.Matchday,Sat 15/04/23,BNK,TLG,9:15 PM,CAIRO_INTL
26.Matchday,Mon 17/04/23,SMO,AHL,9:15 PM,BORG_ARAB
26.Matchday,Mon 17/04/23,ZAM,MOK,Pending,CAIRO_INTL
26.Matchday,Tue 18/04/23,ENP,ASW,9:15 PM,PETRO_SPORT
26.Matchday,Tue 18/04/23,PYR,DAK,Pending,30_JUNE
26.Matchday,Wed 19/04/23,BNK,HAR,9:15 PM,CAIRO_INTL
26.Matchday,Wed 19/04/23,TLG,MOD,Pending,GEHAZ_REYADA
26.Matchday,Wed 19/04/23,PHA,MAH,Pending,BORG_ARAB
26.Matchday,Thu 20/04/23,MAS,ISM,9:15 PM,SUEZ_ST
26.Matchday,Thu 20/04/23,CER,ITH,Pending,SUEZ_CANAL
27.Matchday,Tue 02/05/23,MAH,SMO,6:00 PM,MAHALLA
27.Matchday,Tue 02/05/23,DAK,ENP,8:30 PM,PETRO_SPORT
27.Matchday,Wed 03/05/23,ASW,MAS,7:00 PM,ASWAN
27.Matchday,Thu 04/05/23,HAR,TLG,6:00 PM,HARAS
27.Matchday,Thu 04/05/23,MOK,BNK,Pending,ARAB_CONT
27.Matchday,Thu 04/05/23,MOD,PHA,8:30 PM,AL_SALAM
27.Matchday,Sat 13/05/23,ISM,ZAM,6:00 PM,ISMAILIA_ST
27.Matchday,Mon 29/05/23,ITH,PYR,6:00 PM,ALEX_STADIUM
27.Matchday,Mon 29/05/23,AHL,CER,8:30 PM,CAIRO_INTL
28.Matchday,Sun 14/05/23,CER,MAH,7:00 PM,SUEZ_CANAL
28.Matchday,Mon 15/05/23,MAS,DAK,6:00 PM,SUEZ_ST
28.Matchday,Mon 15/05/23,ENP,ITH,8:30 PM,PETRO_SPORT
28.Matchday,Tue 16/05/23,HAR,MOK,4:00 PM,HARAS
28.Matchday,Tue 16/05/23,SMO,MOD,6:00 PM,BORG_ARAB
28.Matchday,Tue 16/05/23,TLG,PHA,8:30 PM,GEHAZ_REYADA
28.Matchday,Wed 17/05/23,BNK,ISM,7:00 PM,CAIRO_INTL
28.Matchday,Thu 18/05/23,ZAM,ASW,7:00 PM,CAIRO_INTL
28.Matchday,Sun 23/07/23,PYR,AHL,7:30 PM,30_JUNE
29.Matchday,Sun 21/05/23,ISM,HAR,6:00 PM,ISMAILIA_ST
29.Matchday,Sun 21/05/23,MAH,PYR,8:30 PM,MAHALLA
29.Matchday,Mon 22/05/23,MOK,TLG,6:00 PM,ARAB_CONT
29.Matchday,Mon 22/05/23,ITH,MAS,Pending,ALEX_STADIUM
29.Matchday,Mon 22/05/23,DAK,ZAM,8:30 PM,PETRO_SPORT
29.Matchday,Tue 23/05/23,ASW,BNK,3:30 PM,ASWAN
29.Matchday,Tue 23/05/23,PHA,SMO,6:00 PM,BORG_ARAB
29.Matchday,Tue 23/05/23,AHL,ENP,8:30 PM,CAIRO_INTL
29.Matchday,Wed 24/05/23,MOD,CER,8:30 PM,AL_SALAM
30.Matchday,Wed 31/05/23,BNK,DAK,6:00 PM,CAIRO_INTL
30.Matchday,Wed 31/05/23,MOK,ISM,8:30 PM,ARAB_CONT
30.Matchday,Thu 01/06/23,HAR,ASW,6:00 PM,HARAS
30.Matchday,Thu 01/06/23,ENP,MAH,8:30 PM,PETRO_SPORT
30.Matchday,Fri 02/06/23,CER,PHA,6:00 PM,SUEZ_CANAL
30.Matchday,Fri 02/06/23,PYR,MOD,8:30 PM,30_JUNE
30.Matchday,Sat 03/06/23,TLG,SMO,7:00 PM,GEHAZ_REYADA
30.Matchday,Mon 05/06/23,ZAM,ITH,7:00 PM,CAIRO_INTL
30.Matchday,Wed 26/07/23,MAS,AHL,7:30 PM,SUEZ_ST
31.Matchday,Tue 06/06/23,DAK,HAR,6:00 PM,PETRO_SPORT
31.Matchday,Tue 06/06/23,PHA,PYR,Pending,BORG_ARAB
31.Matchday,Tue 06/06/23,MOD,ENP,8:30 PM,AL_SALAM
31.Matchday,Wed 07/06/23,MAH,MAS,6:00 PM,MAHALLA
31.Matchday,Wed 07/06/23,SMO,CER,8:30 PM,BORG_ARAB
31.Matchday,Thu 08/06/23,ISM,TLG,6:00 PM,ISMAILIA_ST
31.Matchday,Thu 08/06/23,ASW,MOK,8:30 PM,ASWAN
31.Matchday,Fri 09/06/23,ITH,BNK,7:00 PM,ALEX_STADIUM
31.Matchday,Thu 13/07/23,AHL,ZAM,7:30 PM,CAIRO_INTL
32.Matchday,Tue 27/06/23,ZAM,MAH,8:30 PM,CAIRO_INTL
32.Matchday,Wed 28/06/23,MAS,MOD,6:00 PM,SUEZ_ST
32.Matchday,Wed 28/06/23,PYR,SMO,8:30 PM,30_JUNE
32.Matchday,Thu 29/06/23,ISM,ASW,6:00 PM,ISMAILIA_ST
32.Matchday,Thu 29/06/23,BNK,AHL,8:30 PM,CAIRO_INTL
32.Matchday,Fri 30/06/23,ENP,PHA,6:00 PM,PETRO_SPORT
32.Matchday,Fri 30/06/23,MOK,DAK,8:30 PM,ARAB_CONT
32.Matchday,Fri 30/06/23,TLG,CER,Pending,GEHAZ_REYADA
32.Matchday,Sat 01/07/23,HAR,ITH,7:30 PM,HARAS
33.Matchday,Sat 08/07/23,MOD,ZAM,8:00 PM,AL_SALAM
33.Matchday,Sun 09/07/23,PHA,MAS,7:30 PM,BORG_ARAB
33.Matchday,Mon 10/07/23,MAH,BNK,7:30 PM,MAHALLA
33.Matchday,Mon 10/07/23,DAK,ISM,Pending,PETRO_SPORT
33.Matchday,Mon 10/07/23,TLG,ASW,Pending,GEHAZ_REYADA
33.Matchday,Mon 10/07/23,CER,PYR,Pending,SUEZ_CANAL
33.Matchday,Tue 11/07/23,SMO,ENP,7:30 PM,BORG_ARAB
33.Matchday,Wed 12/07/23,ITH,MOK,7:30 PM,ALEX_STADIUM
33.Matchday,Wed 19/07/23,AHL,HAR,7:30 PM,CAIRO_INTL
34.Matchday,Fri 14/07/23,ASW,DAK,7:30 PM,ASWAN
34.Matchday,Fri 14/07/23,HAR,MAH,Pending,HARAS
34.Matchday,Fri 14/07/23,BNK,MOD,Pending,CAIRO_INTL
34.Matchday,Fri 14/07/23,PYR,TLG,Pending,30_JUNE
34.Matchday,Sat 15/07/23,ENP,CER,6:00 PM,PETRO_SPORT
34.Matchday,Sat 15/07/23,MAS,SMO,Pending,SUEZ_ST
34.Matchday,Sat 15/07/23,ISM,ITH,8:30 PM,ISMAILIA_ST
34.Matchday,Sun 16/07/23,MOK,AHL,6:00 PM,ARAB_CONT
34.Matchday,Sun 16/07/23,ZAM,PHA,8:30 PM,CAIRO_INTL
